UBR1,197131,cytoplasm
ZBTB20,26137,cytoplasm
ZMYND8,23613,cytoplasm
DYNC1H1,1778,cytoplasmic dynein complex
DYNC1H1,1778,cytoplasmic microtubule
DYNC1H1,1778,cytoplasmic microtubule organization
KATNAL2,83473,cytoplasmic microtubule organization
SPAST,6683,cytoplasmic microtubule organization
FMR1,2332,cytoplasmic ribonucleoprotein granule
HNRNPU,3192,cytoplasmic ribonucleoprotein granule
PPP1R9B,84687,cytoplasmic side of dendritic spine plasma membrane
PTEN,5728,cytoplasmic side of plasma membrane
CAPRIN1,4076,cytoplasmic stress granule
CSDE1,7812,cytoplasmic stress granule
DDX3X,1654,cytoplasmic stress granule
FMR1,2332,cytoplasmic stress granule
GIGYF2,26058,cytoplasmic stress granule
SCN8A,6334,cytoplasmic vesicle
SPAST,6683,cytoplasmic vesicle
TRAF7,84231,cytoplasmic vesicle
GABRB3,2562,cytoplasmic vesicle membrane
GABRB2,2561,cytoplasmic vesicle membrane
ANK2,287,cytoskeletal anchor activity
ANK3,288,cytoskeletal anchor activity
MAP1A,4130,cytoskeletal anchor activity
ANK3,288,cytoskeletal protein binding
CORO1A,11151,cytoskeletal protein binding
ANK2,287,cytoskeleton
DYRK1A,1859,cytoskeleton
GRIN2B,2904,cytoskeleton
STXBP1,6812,cytoskeleton
RIMS1,22999,cytoskeleton of presynaptic active zone
ANK2,287,cytoskeleton organization
ANK3,288,cytoskeleton organization
DPYSL2,1808,cytoskeleton organization
PHIP,55023,cytoskeleton organization
SPAST,6683,cytoskeleton-dependent cytokinesis
ADSL,158,cytosol
ANK2,287,cytosol
ANK3,288,cytosol
ANKRD11,29123,cytosol
ARHGEF9,23229,cytosol
ARID1B,57492,cytosol
AP2S1,1175,cytosol
BRAF,673,cytosol
CAPRIN1,4076,cytosol
CASK,8573,cytosol
CASZ1,54897,cytosol
CNOT3,4849,cytosol
CORO1A,11151,cytosol
CSDE1,7812,cytosol
CTNNB1,1499,cytosol
CUL3,8452,cytosol
DDX3X,1654,cytosol
DHCR7,1717,cytosol
DLG4,1742,cytosol
DMPK,1760,cytosol
DPYSL2,1808,cytosol
DYNC1H1,1778,cytosol
EIF3G,8666,cytosol
EP300,2033,cytosol
FMR1,2332,cytosol
GIGYF2,26058,cytosol
GABRB2,2561,cytosol
GFAP,2670,cytosol
HDLBP,3069,cytosol
HNRNPH2,3188,cytosol
HRAS,3265,cytosol
KDM5B,10765,cytosol
KMT2A,4297,cytosol
MAGEL2,54551,cytosol
MAP1A,4130,cytosol
NAA15,80155,cytosol
NBEA,26960,cytosol
NCKAP1,10787,cytosol
NF1,4763,cytosol
NIPBL,25836,cytosol
NR3C2,4306,cytosol
NCOA1,8648,cytosol
PACS1,55690,cytosol
PAX5,5079,cytosol
POGZ,23126,cytosol
PPP2R5D,5528,cytosol
PSMD12,5718,cytosol
PTEN,5728,cytosol
PPP5C,5536,cytosol
PTPN11,5781,cytosol
RIMS1,22999,cytosol
SETBP1,26040,cytosol
SHANK2,22941,cytosol
SHANK3,85358,cytosol
SPAST,6683,cytosol
STXBP1,6812,cytosol
SYNGAP1,8831,cytosol
TAOK1,57551,cytosol
TRIO,7204,cytosol
TRIP12,9320,cytosol
TSC1,7248,cytosol
TSC2,7249,cytosol
UBE3A,7337,cytosol
UPF3B,65109,cytosol
WDFY3,23001,cytosol
UBR1,197131,cytosol
DDX3X,1654,cytosolic small ribosomal subunit
CREBBP,1387,damaged DNA binding
EP300,2033,damaged DNA binding
ASH1L,55870,decidualization
HRAS,3265,defense response to protozoan
SETD2,29072,defense response to virus
TEK,7010,definitive hemopoiesis
KCNB1,3745,delayed rectifier potassium channel activity
KCNQ3,3786,delayed rectifier potassium channel activity
ADNP,23394,dendrite
ANK3,288,dendrite
CACNA1C,775,dendrite
CAPRIN1,4076,dendrite
DSCAM,1826,dendrite
DYRK1A,1859,dendrite
FMR1,2332,dendrite
GRIA2,2891,dendrite
KCNB1,3745,dendrite
MAP1A,4130,dendrite
NF1,4763,dendrite
PPP1R9B,84687,dendrite
RELN,5649,dendrite
SLC9A6,10479,dendrite
CDKL5,6792,dendrite cytoplasm
DLG4,1742,dendrite cytoplasm
HNRNPU,3192,dendrite cytoplasm
MAP1A,4130,dendrite development
PPP1R9B,84687,dendrite development
RELN,5649,dendrite development
SYNGAP1,8831,dendrite development
AUTS2,26053,dendrite extension
SLC9A6,10479,dendrite extension
KCNB1,3745,dendrite membrane
DSCAM,1826,dendrite morphogenesis
RERE,473,dendrite morphogenesis
DSCAM,1826,dendrite self-avoidance
MAP1A,4130,dendritic branch
ARID1B,57492,dendritic cell dendrite assembly
FMR1,2332,dendritic filopodium
CDKL5,6792,dendritic growth cone
MAP1A,4130,dendritic microtubule
MAP1A,4130,dendritic shaft
SYNGAP1,8831,dendritic shaft
ZMYND8,23613,dendritic shaft
DLG4,1742,dendritic spine
FMR1,2332,dendritic spine
GRIA2,2891,dendritic spine
PTEN,5728,dendritic spine
SHANK2,22941,dendritic spine
SHANK3,85358,dendritic spine
TANC2,26115,dendritic spine
ZMYND8,23613,dendritic spine
ARID1B,57492,dendritic spine development
SLC9A6,10479,dendritic spine development
PPP1R9B,84687,dendritic spine head
DLG4,1742,dendritic spine morphogenesis
PTEN,5728,dendritic spine morphogenesis
SHANK2,22941,dendritic spine morphogenesis
SHANK3,85358,dendritic spine morphogenesis
FMR1,2332,dendritic spine neck
PPP1R9B,84687,dendritic spine neck
HNRNPU,3192,dendritic transport of messenger ribonucleoprotein complex
TANC2,26115,dense core granule cytoskeletal transport
PTEN,5728,dentate gyrus development
PTEN,5728,dephosphorylation
SCN1A,6323,detection of mechanical stimulus involved in sensory perception of pain
CTNNB1,1499,detection of muscle stretch
IRF2BPL,64207,development of secondary female sexual characteristics
NIPBL,25836,developmental growth
PPP1R9B,84687,developmental process involved in reproduction
STXBP1,6812,developmental process involved in reproduction
CHD8,57680,digestive tract development
NIPBL,25836,digestive tract development
DPYSL2,1808,dihydropyrimidinase activity
KDM3B,51780,dioxygenase activity
KDM5B,10765,dioxygenase activity
KDM6B,23135,dioxygenase activity
PHF2,5253,dioxygenase activity
CTNNB1,1499,disordered domain specific binding
BRSK2,9024,distal axon
NR4A2,4929,dopamine biosynthetic process
NR4A2,4929,dopaminergic neuron differentiation
NLGN2,57555,dopaminergic synapse
CTNNB1,1499,dorsal root ganglion development
CTNNB1,1499,dorsal/ventral axis specification
FOXG1,2290,dorsal/ventral pattern formation
HNRNPU,3192,dosage compensation by inactivation of X chromosome
HNRNPU,3192,double-stranded DNA binding
SATB1,6304,double-stranded DNA binding
CHD3,1107,double-stranded DNA helicase activity
HNRNPU,3192,double-stranded RNA binding
MECP2,4204,double-stranded methylated DNA binding
DYNC1H1,1778,dynein complex
FMR1,2332,dynein complex binding
DYNC1H1,1778,dynein intermediate chain binding
DYNC1H1,1778,dynein light intermediate chain binding
NIPBL,25836,ear morphogenesis
ANK2,287,early endosome
CORO1A,11151,early endosome
MAGEL2,54551,early endosome
TM9SF4,9777,early endosome
SLC9A6,10479,early endosome membrane
CORO1A,11151,early endosome to recycling endosome transport
CTNNB1,1499,ectoderm development
CELF4,56853,embryo development ending in birth or egg hatching
CTNNB1,1499,embryonic axis specification
CTNNB1,1499,embryonic brain development
CUL3,8452,embryonic cleavage
PAX5,5079,embryonic cranial skeleton morphogenesis
SETD2,29072,embryonic cranial skeleton morphogenesis
NIPBL,25836,embryonic digestive tract morphogenesis
CREBBP,1387,embryonic digit morphogenesis
CTNNB1,1499,embryonic digit morphogenesis
CTNNB1,1499,embryonic foregut morphogenesis
CACNA1C,775,embryonic forelimb morphogenesis
CTNNB1,1499,embryonic forelimb morphogenesis
NIPBL,25836,embryonic forelimb morphogenesis
CTNNB1,1499,embryonic heart tube development
KMT2A,4297,embryonic hemopoiesis
CHD7,55636,embryonic hindlimb morphogenesis
CTNNB1,1499,embryonic hindlimb morphogenesis
SKI,6497,embryonic limb morphogenesis
ARX,170302,embryonic olfactory bulb interneuron precursor migration
MEIS2,4212,embryonic pattern specification
SETD2,29072,embryonic placenta morphogenesis
CTNNB1,1499,embryonic skeletal limb joint morphogenesis
DEAF1,10522,embryonic skeletal system development
NIPBL,25836,embryonic viscerocranium morphogenesis
TEK,7010,endochondral ossification
RFX3,5991,endocrine pancreas development
NLGN3,54413,endocytic vesicle
AP2S1,1175,endocytic vesicle membrane
DLG4,1742,endocytic vesicle membrane
GRIA2,2891,endocytic vesicle membrane
ANK2,287,endocytosis
DPYSL2,1808,endocytosis
HRAS,3265,endocytosis
TSC2,7249,endocytosis
SETD2,29072,endodermal cell differentiation
CTNNB1,1499,endodermal cell fate commitment
AP2S1,1175,endolysosome membrane
LZTR1,8216,endomembrane system
NBEA,26960,endomembrane system
ANK3,288,endoplasmic reticulum
BRSK2,9024,endoplasmic reticulum
DHCR7,1717,endoplasmic reticulum
DLG4,1742,endoplasmic reticulum
GIGYF2,26058,endoplasmic reticulum
MBOAT7,79143,endoplasmic reticulum
NRXN1,9378,endoplasmic reticulum
SPAST,6683,endoplasmic reticulum
DHCR7,1717,endoplasmic reticulum membrane
DMPK,1760,endoplasmic reticulum membrane
GRIA2,2891,endoplasmic reticulum membrane
MBOAT7,79143,endoplasmic reticulum membrane
NR3C2,4306,endoplasmic reticulum membrane
SLC9A6,10479,endoplasmic reticulum membrane
SPAST,6683,endoplasmic reticulum membrane
SRPRA,6734,endoplasmic reticulum membrane
ANK2,287,endoplasmic reticulum to Golgi vesicle-mediated transport
ANK3,288,endoplasmic reticulum to Golgi vesicle-mediated transport
CUL3,8452,endoplasmic reticulum to Golgi vesicle-mediated transport
DYNC1H1,1778,endoplasmic reticulum to Golgi vesicle-mediated transport
SPAST,6683,endoplasmic reticulum to Golgi vesicle-mediated transport
GIGYF2,26058,endosome
MAGEL2,54551,endosome
SPAST,6683,endosome
FOXP1,27086,endothelial cell activation
VEZF1,7716,endothelial cell development
KDM6B,23135,endothelial cell differentiation
PTEN,5728,endothelial cell migration
TEK,7010,endothelial cell proliferation
CTNNB1,1499,endothelial tube morphogenesis
ARX,170302,enteric nervous system development
CTNNB1,1499,entry of bacterium into host cell
TRIM23,373,enzyme activator activity
ANK2,287,enzyme binding
CTNNB1,1499,enzyme binding
KMT2E,55904,enzyme binding
LDB1,8861,enzyme binding
NCOA1,8648,enzyme binding
PTEN,5728,enzyme binding
AP2S1,1175,ephrin receptor signaling pathway
GRIN2B,2904,ephrin receptor signaling pathway
HRAS,3265,ephrin receptor signaling pathway
PTPN11,5781,ephrin receptor signaling pathway
BRAF,673,epidermal growth factor receptor signaling pathway
PTPN11,5781,epidermal growth factor receptor signaling pathway
SATB1,6304,epidermis development
CTNNB1,1499,epithelial cell differentiation involved in prostate gland development
ARX,170302,epithelial cell fate commitment
RFX3,5991,epithelial cilium movement involved in determination of left/right asymmetry
CTNNB1,1499,epithelial to mesenchymal transition
CTNNB1,1499,epithelial tube branching involved in lung morphogenesis
CHD7,55636,epithelium development
KMT2E,55904,erythrocyte differentiation
BRSK2,9024,establishment of cell polarity
PTK7,5754,establishment of epithelial cell apical/basal polarity
NIPBL,25836,establishment of mitotic sister chromatid cohesion
ANK3,288,establishment of protein localization
DLG4,1742,establishment of protein localization
NIPBL,25836,establishment of protein localization to chromatin
BRAF,673,establishment of protein localization to membrane
DYNC1H1,1778,establishment of spindle localization
CTNNB1,1499,estrogen receptor binding
NCOA1,8648,estrogen receptor binding
NSD1,64324,estrogen receptor binding
ADNP,23394,estrous cycle
NCOA1,8648,estrous cycle
CTNNB1,1499,euchromatin
DNMT3A,1788,euchromatin
SETD5,55209,euchromatin
EIF3G,8666,eukaryotic 43S preinitiation complex
EIF3G,8666,eukaryotic 48S preinitiation complex
DDX3X,1654,eukaryotic initiation factor 4E binding
DDX3X,1654,eukaryotic translation initiation factor 3 complex
EIF3G,8666,eukaryotic translation initiation factor 3 complex
GRIN2B,2904,excitatory chemical synaptic transmission
PTCHD1,139411,excitatory chemical synaptic transmission
GRIN2B,2904,excitatory postsynaptic potential
NLGN3,54413,excitatory postsynaptic potential
DLG4,1742,excitatory synapse
GRIA2,2891,excitatory synapse
NLGN3,54413,excitatory synapse
TAOK1,57551,execution phase of apoptosis
SPAST,6683,exit from mitosis
BRSK2,9024,exocytosis
UPF3B,65109,exon-exon junction complex
NIPBL,25836,external genitalia morphogenesis
GRIA2,2891,external side of plasma membrane
CORO1A,11151,extracellular exosome
CTNNB1,1499,extracellular exosome
CUL3,8452,extracellular exosome
DDX3X,1654,extracellular exosome
DPYSL2,1808,extracellular exosome
DYNC1H1,1778,extracellular exosome
GABRB2,2561,extracellular exosome
GNAI1,2770,extracellular exosome
MBD5,55777,extracellular exosome
NCKAP1,10787,extracellular exosome
NIPBL,25836,extracellular exosome
PSMD12,5718,extracellular exosome
SPAST,6683,extracellular exosome
STXBP1,6812,extracellular exosome
SRPRA,6734,extracellular exosome
TAOK1,57551,extracellular exosome
RELN,5649,extracellular matrix
NF1,4763,extracellular matrix organization
DDX3X,1654,extracellular region
DEAF1,10522,extracellular region
DSCAM,1826,extracellular region
DYNC1H1,1778,extracellular region
PSMD12,5718,extracellular region
PTEN,5728,extracellular region
RELN,5649,extracellular region
RFX3,5991,extracellular region
TEK,7010,extracellular region
ADNP,23394,extracellular space
IRF2BPL,64207,extracellular space
MECP2,4204,extracellular space
LRRC4C,57689,extracellular space
RELN,5649,extracellular space
DDX3X,1654,extrinsic apoptotic signaling pathway via death domain receptors
NF1,4763,extrinsic apoptotic signaling pathway via death domain receptors
WDFY3,23001,extrinsic component of autophagosome membrane
DLG4,1742,extrinsic component of cytoplasmic side of plasma membrane
SHANK3,85358,extrinsic component of cytoplasmic side of plasma membrane
WDFY3,23001,extrinsic component of membrane
FMR1,2332,extrinsic component of plasma membrane
MEIS2,4212,eye development
NIPBL,25836,eye morphogenesis
RORB,6096,eye photoreceptor cell development
CHD7,55636,face development
ANKRD11,29123,face morphogenesis
EP300,2033,face morphogenesis
NIPBL,25836,face morphogenesis
PTPN11,5781,face morphogenesis
SKI,6497,face morphogenesis
CTNNB1,1499,fascia adherens
EP300,2033,fat cell differentiation
NIPBL,25836,fat cell differentiation
NR4A2,4929,fat cell differentiation
TCF7L2,6934,fat cell differentiation
TBL1XR1,79718,fat pad development
GIGYF2,26058,feeding behavior
CHD7,55636,female genitalia development
DEAF1,10522,fibrillar center
PAX5,5079,fibrillar center
CUL3,8452,fibroblast apoptotic process
PTPN11,5781,fibroblast growth factor receptor signaling pathway
DDX3X,1654,ficolin-1-rich granule lumen
PSMD12,5718,ficolin-1-rich granule lumen
NCKAP1,10787,filamentous actin
DYNC1H1,1778,filopodium
PPP1R9B,84687,filopodium
PPP1R9B,84687,filopodium assembly
FMR1,2332,filopodium tip
ASH1L,55870,flagellated sperm motility
CTNNB1,1499,flotillin complex
CASK,8573,focal adhesion
CTNNB1,1499,focal adhesion
NCKAP1,10787,focal adhesion
PTK7,5754,focal adhesion
TEK,7010,focal adhesion
NF1,4763,forebrain astrocyte development
ATRX,546,forebrain development
SETD2,29072,forebrain development
NF1,4763,forebrain morphogenesis
PTEN,5728,forebrain morphogenesis
NIPBL,25836,forelimb morphogenesis
EIF3G,8666,formation of cytoplasmic translation initiation complex
CTNNB1,1499,fungiform papilla formation
NIPBL,25836,gall bladder development
DDX3X,1654,gamete generation
ALDH5A1,7915,gamma-aminobutyric acid catabolic process
SLC6A1,6529,gamma-aminobutyric acid import
NF1,4763,"gamma-aminobutyric acid secretion, neurotransmission"
GABRB3,2562,gamma-aminobutyric acid signaling pathway
GABRB2,2561,gamma-aminobutyric acid signaling pathway
SLC6A1,6529,gamma-aminobutyric acid transmembrane transporter activity
SLC6A1,6529,gamma-aminobutyric acid:sodium symporter activity
TCF7L2,6934,gamma-catenin binding
DDX3X,1654,gamma-tubulin binding
CUL3,8452,gastrulation
CTNNB1,1499,gastrulation with mouth forming second
SRCAP,10847,gene silencing
CNOT3,4849,gene silencing by RNA
FMR1,2332,gene silencing by RNA
NR4A2,4929,general adaptation syndrome
CTCF,10664,genetic imprinting
CHD7,55636,genitalia development
PTPN11,5781,genitalia development
CTNNB1,1499,genitalia morphogenesis
NLGN2,57555,gephyrin clustering involved in postsynaptic density assembly
NRXN1,9378,gephyrin clustering involved in postsynaptic density assembly
NRXN2,9379,gephyrin clustering involved in postsynaptic density assembly
CELF4,56853,germ cell development
DEAF1,10522,germ cell development
RELN,5649,glial cell differentiation
CTNNB1,1499,glial cell fate determination
FMR1,2332,glial cell projection
ARX,170302,globus pallidus development
TEK,7010,glomerulus vasculature development
NR4A2,4929,glucocorticoid receptor binding
BCKDK,10295,glucose homeostasis
HECTD4,283450,glucose homeostasis
KCNB1,3745,glucose homeostasis
MBD5,55777,glucose homeostasis
PTPN11,5781,glucose homeostasis
TCF7L2,6934,glucose homeostasis
TSC1,7248,glucose import
HECTD4,283450,glucose metabolic process
GRIN2B,2904,glutamate binding
ALDH5A1,7915,glutamate metabolic process
FMR1,2332,glutamate receptor signaling pathway
GRIN2B,2904,glutamate receptor signaling pathway
KCNB1,3745,glutamate receptor signaling pathway
RIMS1,22999,glutamate secretion
STXBP1,6812,glutamate secretion
NF1,4763,"glutamate secretion, neurotransmission"
GRIN2B,2904,glutamate-gated calcium ion channel activity
CDKL5,6792,glutamatergic synapse
CORO1A,11151,glutamatergic synapse
DLG4,1742,glutamatergic synapse
HRAS,3265,glutamatergic synapse
LRRC4C,57689,glutamatergic synapse
NRXN1,9378,glutamatergic synapse
STXBP1,6812,glutamatergic synapse
GRIN2B,2904,glycine binding
NLGN2,57555,glycinergic synapse
AUTS2,26053,growth cone
DSCAM,1826,growth cone
FMR1,2332,growth cone
PPP1R9B,84687,growth cone
SHANK2,22941,growth cone
TSHZ3,57616,growth cone
FMR1,2332,growth cone filopodium
TEK,7010,growth factor binding
ARHGEF9,23229,guanyl-nucleotide exchange factor activity
IQSEC2,23096,guanyl-nucleotide exchange factor activity
TRIO,7204,guanyl-nucleotide exchange factor activity
CASK,8573,guanylate kinase activity
SHANK3,85358,guanylate kinase-associated protein clustering
NR4A2,4929,habenula development
CTNNB1,1499,hair cell differentiation
NF1,4763,hair follicle maturation
CTNNB1,1499,hair follicle morphogenesis
CTNNB1,1499,hair follicle placode formation
CACNA1C,775,heart development
EP300,2033,heart development
NF1,4763,heart development
PTEN,5728,heart development
PTPN11,5781,heart development
TSC2,7249,heart development
TEK,7010,heart development
TBR1,10716,heart looping
CHD7,55636,heart morphogenesis
NIPBL,25836,heart morphogenesis
TEK,7010,heart trabecula formation
CHD3,1107,helicase activity
SRCAP,10847,helicase activity
SIN3A,25942,hematopoietic progenitor cell differentiation
DNMT3A,1788,hepatocyte apoptotic process
ATRX,546,heterochromatin
DNMT3A,1788,heterochromatin
MECP2,4204,heterochromatin
SATB1,6304,heterochromatin
GNAI1,2770,heterotrimeric G-protein complex
CACNA1C,775,high voltage-gated calcium channel activity
HDLBP,3069,high-density lipoprotein particle
HDLBP,3069,high-density lipoprotein particle clearance
CTNNB1,1499,hindbrain development
TBR1,10716,hindbrain development
KDM6B,23135,hippocampus development
NCOA1,8648,hippocampus development
PPP1R9B,84687,hippocampus development
RELN,5649,hippocampus development
TSC1,7248,hippocampus development
EP300,2033,histone H2B acetylation
WAC,51322,histone H2B conserved C-terminal lysine ubiquitination
KDM6B,23135,histone H3-K27 demethylation
EHMT1,79813,histone H3-K27 methylation
ASH1L,55870,histone H3-K36 dimethylation
SETD2,29072,histone H3-K36 dimethylation
NSD1,64324,histone H3-K36 methylation
SETD2,29072,histone H3-K36 trimethylation
SETD5,55209,histone H3-K36 trimethylation
LDB1,8861,histone H3-K4 acetylation
KDM5B,10765,histone H3-K4 demethylation
KDM5B,10765,"histone H3-K4 demethylation, trimethyl-H3-K4-specific"
KMT2A,4297,histone H3-K4 dimethylation
ASH1L,55870,histone H3-K4 methylation
KMT2A,4297,histone H3-K4 methylation
KMT2A,4297,histone H3-K4 monomethylation
KMT2C,58508,histone H3-K4 monomethylation
KMT2A,4297,histone H3-K4 trimethylation
KDM3B,51780,histone H3-K9 demethylation
PHF2,5253,histone H3-K9 demethylation
ASH1L,55870,histone H3-K9 methylation
EHMT1,79813,histone H3-K9 methylation
SETD5,55209,histone H3-K9 methylation
EP300,2033,histone H4 acetylation
NCOA1,8648,histone H4 acetylation
KANSL1,284058,histone H4-K16 acetylation
KMT2A,4297,histone H4-K16 acetylation
NSD1,64324,histone H4-K20 methylation
KMT5B,51111,histone H4-K20 trimethylation
KANSL1,284058,histone H4-K5 acetylation
KANSL1,284058,histone H4-K8 acetylation
CREBBP,1387,histone acetylation
EP300,2033,histone acetylation
SRCAP,10847,histone acetylation
CREBBP,1387,histone acetyltransferase activity
EP300,2033,histone acetyltransferase activity
NCOA1,8648,histone acetyltransferase activity
SRCAP,10847,histone acetyltransferase activity
KANSL1,284058,histone acetyltransferase activity (H4-K16 specific)
KANSL1,284058,histone acetyltransferase activity (H4-K5 specific)
KANSL1,284058,histone acetyltransferase activity (H4-K8 specific)
KANSL1,284058,histone acetyltransferase binding
CREBBP,1387,histone acetyltransferase complex
EP300,2033,histone acetyltransferase complex
KANSL1,284058,histone acetyltransferase complex
ATRX,546,histone binding
CHD2,1106,histone binding
CHD8,57680,histone binding
KDM5B,10765,histone binding
KMT2C,58508,histone binding
SMARCC2,6601,histone binding
SRCAP,10847,histone binding
TBL1XR1,79718,histone binding
EP300,2033,histone butyryltransferase activity
EP300,2033,histone crotonyltransferase activity
SIN3A,25942,histone deacetylase activity
NACC1,112939,histone deacetylase binding
NIPBL,25836,histone deacetylase binding
KDM3B,51780,histone deacetylase complex
PHF21A,51317,histone deacetylase complex
RERE,473,histone deacetylase complex
SIN3A,25942,histone deacetylase complex
TBL1XR1,79718,histone deacetylase complex
SKI,6497,histone deacetylase inhibitor activity
SIN3A,25942,histone deacetylation
TBL1XR1,79718,histone deacetylation
KDM5B,10765,histone demethylase activity
PHF2,5253,histone demethylase activity
KDM6B,23135,histone demethylase activity (H3-K27 specific)
KDM5B,10765,histone demethylase activity (H3-K4 specific)
KDM3B,51780,histone demethylase activity (H3-K9 specific)
PHF2,5253,histone demethylase activity (H3-K9 specific)
KDM5B,10765,histone demethylase activity (H3-dimethyl-K4 specific)
KDM5B,10765,histone demethylase activity (H3-trimethyl-K4 specific)
PPP5C,5536,histone dephosphorylation
SRCAP,10847,histone exchange
CREBBP,1387,histone glutamine methylation
KMT2E,55904,histone lysine methylation
EHMT1,79813,histone methylation
NSD1,64324,histone methylation
SATB1,6304,histone methylation
KMT2C,58508,histone methyltransferase activity
EHMT1,79813,histone methyltransferase activity (H3-K27 specific)
ASH1L,55870,histone methyltransferase activity (H3-K36 specific)
NSD1,64324,histone methyltransferase activity (H3-K36 specific)
SETD2,29072,histone methyltransferase activity (H3-K36 specific)
SETD5,55209,histone methyltransferase activity (H3-K36 specific)
ASH1L,55870,histone methyltransferase activity (H3-K4 specific)
KMT2A,4297,histone methyltransferase activity (H3-K4 specific)
KMT2C,58508,histone methyltransferase activity (H3-K4 specific)
ASH1L,55870,histone methyltransferase activity (H3-K9 specific)
EHMT1,79813,histone methyltransferase activity (H3-K9 specific)
SETD5,55209,histone methyltransferase activity (H3-K9 specific)
KMT5B,51111,histone methyltransferase activity (H4-K20 specific)
NSD1,64324,histone methyltransferase activity (H4-K20 specific)
KDM5B,10765,histone methyltransferase complex
KMT2A,4297,histone methyltransferase complex
KMT2C,58508,histone methyltransferase complex
WAC,51322,histone monoubiquitination
EHMT1,79813,histone-lysine N-methyltransferase activity
KMT2E,55904,histone-lysine N-methyltransferase activity
KMT5B,51111,histone-lysine N-methyltransferase activity
SETD2,29072,histone-lysine N-methyltransferase activity
CORO1A,11151,homeostasis of number of cells within a tissue
GIGYF2,26058,homeostasis of number of cells within a tissue
PTPN11,5781,homeostasis of number of cells within a tissue
CREBBP,1387,homeostatic process
DSCAM,1826,homophilic cell adhesion via plasma membrane adhesion molecules
PCDH19,57526,homophilic cell adhesion via plasma membrane adhesion molecules
PTPN11,5781,hormone metabolic process
PTPN11,5781,hormone-mediated signaling pathway
NUP155,9631,host cell
PAX5,5079,humoral immune response
NCOA1,8648,hypothalamus development
ADSL,158,identical protein binding
ALDH5A1,7915,identical protein binding
BRAF,673,identical protein binding
DNMT3A,1788,identical protein binding
DPYSL2,1808,identical protein binding
DYRK1A,1859,identical protein binding
FMR1,2332,identical protein binding
FOXP1,27086,identical protein binding
FOXP2,93986,identical protein binding
GABRB3,2562,identical protein binding
GFAP,2670,identical protein binding
HNRNPU,3192,identical protein binding
KMT2A,4297,identical protein binding
NLGN2,57555,identical protein binding
PTEN,5728,identical protein binding
PPP5C,5536,identical protein binding
SLC6A1,6529,identical protein binding
SKI,6497,identical protein binding
STXBP1,6812,identical protein binding
TBR1,10716,identical protein binding
TCF4,6925,identical protein binding
TLK2,11011,identical protein binding
TEK,7010,identical protein binding
TRIM23,373,identical protein binding
CACNA1C,775,immune system development
CORO1A,11151,immunological synapse
CORO1A,11151,immunological synapse formation
ANKRD11,29123,in utero embryonic development
CHD7,55636,in utero embryonic development
CHD8,57680,in utero embryonic development
CTNNB1,1499,in utero embryonic development
SIN3A,25942,in utero embryonic development
TANC2,26115,in utero embryonic development
HNRNPU,3192,inactive sex chromosome
WDFY3,23001,inclusion body
KDM6B,23135,inflammatory response to antigenic stimulus
PTCHD1,139411,inhibitory chemical synaptic transmission
GABRB2,2561,inhibitory extracellular ligand-gated ion channel activity
GABRB3,2562,inhibitory postsynaptic potential
NLGN3,54413,inhibitory postsynaptic potential
NLGN2,57555,inhibitory synapse
GABRB3,2562,inhibitory synapse assembly
GABRB2,2561,inhibitory synapse assembly
NLGN2,57555,inhibitory synapse assembly
CORO1A,11151,innate immune response
DDX3X,1654,innate immune response
TRIM23,373,innate immune response
FOXP2,93986,innate vocalization behavior
PTPN11,5781,inner ear development
CHD7,55636,inner ear morphogenesis
FOXG1,2290,inner ear morphogenesis
GABRB3,2562,inner ear receptor cell development
GABRB2,2561,inner ear receptor cell development
CHD7,55636,innervation
GABRB3,2562,innervation
GABRB2,2561,innervation
SLC6A1,6529,inorganic anion import across plasma membrane
PTEN,5728,inositol phosphate dephosphorylation
PTEN,5728,inositol phosphate metabolic process
PTEN,5728,"inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity"
PHIP,55023,insulin receptor binding
PTPN11,5781,insulin receptor binding
PHIP,55023,insulin receptor signaling pathway
PTPN11,5781,insulin receptor substrate binding
GIGYF1,64599,insulin-like growth factor receptor signaling pathway
GIGYF2,26058,insulin-like growth factor receptor signaling pathway
TSC2,7249,insulin-like growth factor receptor signaling pathway
POMGNT1,55624,integral component of Golgi membrane
DHCR7,1717,integral component of endoplasmic reticulum membrane
CACNA1C,775,integral component of membrane
GIGYF2,26058,integral component of membrane
HECTD4,283450,integral component of membrane
KCNB1,3745,integral component of membrane
KCNQ3,3786,integral component of membrane
MBOAT7,79143,integral component of membrane
LRRC4C,57689,integral component of membrane
NCKAP1,10787,integral component of membrane
NRXN2,9379,integral component of membrane
POMGNT1,55624,integral component of membrane
PTCHD1,139411,integral component of membrane
SCN8A,6334,integral component of membrane
SLC6A1,6529,integral component of membrane
SLC9A6,10479,integral component of membrane
SPAST,6683,integral component of membrane
TM9SF4,9777,integral component of membrane
DMPK,1760,integral component of mitochondrial outer membrane
CACNA1C,775,integral component of plasma membrane
DSCAM,1826,integral component of plasma membrane
GABRB3,2562,integral component of plasma membrane
GRIA2,2891,integral component of plasma membrane
GABRB2,2561,integral component of plasma membrane
GRIN2B,2904,integral component of plasma membrane
KCNQ3,3786,integral component of plasma membrane
NLGN2,57555,integral component of plasma membrane
NLGN3,54413,integral component of plasma membrane
